Date,Open,High,Low,Close,Adj Close,Volume
2014-08-11,32.549999,33.200001,32.325001,32.950001,29.877136,22368232
2014-08-12,33.000000,33.000000,32.400002,32.674999,29.627785,24323118
2014-08-13,32.674999,33.174999,32.450001,33.150002,30.058481,21996964
2014-08-14,33.299999,33.474998,32.875000,32.974998,29.899803,24930360
2014-08-15,33.049999,33.325001,32.750000,33.075001,29.990482,16925634
2014-08-18,32.825001,33.200001,32.750000,33.049999,29.967812,18465512
2014-08-19,33.200001,33.200001,32.775002,32.900002,29.831800,22574264
2014-08-20,33.250000,33.250000,32.599998,32.674999,29.627785,32515078
2014-08-21,32.724998,32.750000,31.950001,32.250000,29.242420,43395058
2014-08-22,32.599998,32.924999,32.375000,32.875000,29.809130,33860952
2014-08-25,32.599998,32.875000,32.325001,32.724998,29.673119,22676804
2014-08-26,32.625000,32.799999,32.424999,32.625000,29.582443,17296284
2014-08-27,32.575001,32.825001,32.150002,32.275002,29.265085,17420932
2014-08-28,32.474998,32.575001,31.825001,31.875000,28.902391,26821912
2014-08-29,31.750000,31.825001,31.400000,31.549999,28.607697,28749480
2014-09-01,31.400000,31.700001,31.200001,31.350000,28.426348,20621054
2014-09-02,31.299999,31.674999,31.049999,31.525000,28.585030,19993976
2014-09-03,31.600000,32.700001,31.549999,32.650002,29.605118,31109446
2014-09-04,32.950001,33.224998,32.674999,33.125000,30.035816,34804414
2014-09-05,33.299999,33.299999,32.724998,33.075001,29.990482,29929578
2014-09-08,33.250000,33.250000,32.750000,32.924999,29.854467,20233916
2014-09-10,32.575001,32.625000,31.850000,32.075001,29.364586,31652856
2014-09-11,32.200001,32.549999,31.799999,31.950001,29.250151,28815632
2014-09-12,32.174999,32.224998,31.850000,31.950001,29.250151,17936006
2014-09-15,31.650000,31.924999,31.350000,31.424999,28.769512,27480750
2014-09-16,31.400000,31.750000,31.049999,31.100000,28.471977,19949900
2014-09-17,31.500000,31.600000,31.299999,31.500000,28.838173,24153718
2014-09-18,31.500000,31.500000,30.700001,31.025000,28.403311,25710238
2014-09-19,31.275000,31.325001,30.799999,31.000000,28.380423,32648664
2014-09-22,30.674999,30.725000,30.350000,30.400000,27.831127,22583888
2014-09-23,30.375000,30.475000,30.075001,30.150000,27.602251,27446574
2014-09-24,30.174999,30.850000,30.150000,30.400000,27.831127,28225236
2014-09-25,30.600000,30.700001,30.000000,30.174999,27.625139,25830278
2014-09-26,29.850000,30.150000,29.650000,29.799999,27.281830,43229758
2014-09-29,29.299999,29.700001,29.250000,29.600000,27.098728,32777492
2014-09-30,29.500000,29.500000,29.125000,29.150000,26.686752,22705922
2014-10-03,29.000000,29.674999,28.525000,29.475000,26.984291,37862990
2014-10-06,29.674999,29.725000,29.174999,29.525000,27.030069,20035146
2014-10-07,29.325001,29.700001,29.275000,29.600000,27.098728,15991616
2014-10-08,29.525000,29.725000,29.325001,29.549999,27.052952,18177694
2014-10-09,29.924999,30.225000,29.850000,29.950001,27.419153,20333398
2014-10-10,29.525000,29.549999,29.250000,29.424999,26.938517,17170296
2014-10-13,29.125000,29.500000,28.775000,29.325001,26.846970,23661646
2014-10-14,29.200001,29.525000,29.049999,29.174999,26.709639,15300002
2014-10-15,29.150000,29.549999,29.125000,29.225000,26.755421,18397978
2014-10-16,28.900000,29.299999,28.825001,29.075001,26.618092,17881700
2014-10-17,29.000000,29.575001,28.975000,29.424999,26.938517,25270128
2014-10-20,29.700001,29.975000,29.424999,29.500000,27.007179,14959066
2014-10-21,29.549999,29.775000,29.250000,29.500000,27.007179,14557804
2014-10-22,29.825001,30.049999,29.525000,29.750000,27.236055,20344506
2014-10-23,29.775000,30.125000,29.674999,29.825001,27.304712,13308500
2014-10-24,29.750000,29.950001,29.525000,29.750000,27.236055,17806778
2014-10-27,29.575001,29.725000,29.299999,29.525000,27.030069,13151182
2014-10-28,29.725000,30.825001,29.625000,30.475000,27.899788,34025788
2014-10-29,31.150000,31.600000,31.075001,31.350000,28.700850,57980300
2014-10-30,31.750000,31.750000,30.750000,31.000000,28.380423,31290442
2014-10-31,31.450001,31.725000,31.325001,31.674999,28.998384,36602718
2014-11-03,31.725000,31.725000,31.325001,31.400000,28.746624,18148186
2014-11-04,31.500000,31.750000,31.075001,31.350000,28.700850,21012246
2014-11-05,31.049999,31.275000,30.750000,30.950001,28.334650,26704994
2014-11-06,31.100000,31.174999,30.650000,30.750000,28.151550,16425208
2014-11-07,30.750000,30.750000,30.750000,30.750000,28.151550,0
2014-11-10,30.750000,30.750000,29.525000,29.850000,27.327604,83868470
2014-11-11,29.775000,30.625000,29.775000,30.100000,27.556479,36560554
2014-11-12,30.100000,30.299999,29.325001,29.674999,27.167391,68064736
2014-11-13,29.424999,30.525000,29.424999,30.275000,27.716688,40759774
2014-11-14,30.450001,30.625000,30.225000,30.400000,27.831127,33930988
2014-11-17,30.750000,30.750000,29.825001,29.950001,27.419153,29243168
2014-11-18,29.900000,29.950001,29.250000,29.450001,26.961403,33324238
2014-11-19,29.625000,29.750000,29.400000,29.450001,26.961403,21504796
2014-11-20,29.450001,29.549999,29.000000,29.100000,26.640982,42399978
2014-11-21,29.125000,29.775000,29.025000,29.375000,26.892740,28930514
2014-11-24,30.549999,31.325001,30.299999,30.975000,28.357536,95792218
2014-11-25,30.750000,31.250000,30.674999,30.850000,28.243103,34590958
2014-11-26,30.850000,32.049999,30.850000,31.975000,29.273035,100788806
2014-11-27,32.150002,32.700001,31.924999,32.099998,29.387468,88218976
2014-11-28,32.224998,32.799999,32.049999,32.525002,29.776562,54811054
2014-12-01,33.424999,33.775002,32.375000,32.424999,29.685009,224344600
2014-12-02,32.525002,35.150002,32.525002,34.400002,31.493116,199580176
2014-12-03,35.000000,36.099998,34.450001,35.275002,32.294182,220269870
2014-12-04,35.500000,36.825001,34.750000,36.549999,33.461437,162157496
2014-12-05,36.575001,37.500000,36.049999,36.500000,33.415665,156685526
2014-12-08,37.200001,38.650002,36.775002,38.075001,34.857574,170773412
2014-12-09,37.000000,37.900002,35.525002,35.700001,32.683266,156270278
2014-12-10,35.950001,36.849998,35.549999,36.549999,33.461437,119765720
2014-12-11,36.000000,36.974998,35.799999,36.849998,33.736092,154341682
2014-12-12,36.900002,37.674999,36.750000,37.000000,33.873413,76993790
2014-12-15,36.250000,36.750000,36.099998,36.250000,33.186787,65967874
2014-12-16,36.000000,37.000000,35.500000,36.825001,33.713203,80099024
2014-12-17,36.900002,37.174999,36.299999,36.674999,33.575871,64097130
2014-12-18,37.500000,37.500000,36.849998,37.000000,33.873413,81733320
2014-12-19,37.400002,37.500000,36.474998,37.200001,34.056507,97063840
2014-12-22,37.224998,38.674999,37.224998,38.500000,35.246658,81847782
2014-12-23,38.000000,39.349998,37.775002,38.049999,34.834682,60684762
2014-12-24,38.025002,38.400002,36.775002,36.875000,33.758976,32302270
2014-12-29,38.924999,40.000000,38.750000,39.625000,36.276592,116637422
