Date,Open,High,Low,Close,Adj Close,Volume
2014-08-11,71.500000,71.800003,71.000000,71.400002,58.152447,1685234
2014-08-12,71.150002,72.000000,71.150002,71.699997,58.396797,2485842
2014-08-13,71.750000,72.300003,71.599998,72.250000,58.844746,2404120
2014-08-14,72.500000,72.800003,71.400002,71.500000,58.233902,1991128
2014-08-15,72.000000,72.800003,71.750000,72.449997,59.007629,2260348
2014-08-18,72.449997,72.800003,71.650002,72.750000,59.251965,1189506
2014-08-19,72.250000,73.250000,71.849998,73.099998,59.537033,2129242
2014-08-20,74.000000,74.949997,73.550003,74.500000,60.677280,4285854
2014-08-21,74.650002,74.800003,74.099998,74.449997,60.636555,2302538
2014-08-22,75.800003,75.849998,74.199997,74.449997,60.636555,3306848
2014-08-25,74.000000,74.000000,72.300003,73.500000,60.406433,1960360
2014-08-26,74.000000,74.000000,72.800003,73.199997,60.159882,1761260
2014-08-27,74.500000,74.550003,73.050003,73.300003,60.242054,2586831
2014-08-28,73.449997,73.449997,72.099998,72.400002,59.502384,2522977
2014-08-29,72.400002,72.900002,70.349998,70.599998,58.023048,4104253
2014-09-01,70.699997,72.949997,70.699997,72.599998,59.666763,3018933
2014-09-02,72.500000,72.599998,71.849998,72.150002,59.296932,1755428
2014-09-03,71.800003,74.250000,71.000000,74.099998,60.899551,3252599
2014-09-04,74.300003,74.300003,73.250000,74.000000,60.817356,2418559
2014-09-05,74.800003,74.800003,73.199997,73.699997,60.570801,2455310
2014-09-08,73.199997,73.500000,72.000000,72.400002,59.502384,1913263
2014-09-10,72.500000,72.699997,72.050003,72.199997,59.338020,1741479
2014-09-11,72.800003,73.000000,71.500000,71.800003,59.009274,1894221
2014-09-12,71.699997,71.849998,70.849998,71.000000,58.351795,1637341
2014-09-15,70.800003,71.000000,69.300003,69.750000,57.324474,3159268
2014-09-16,71.099998,71.150002,68.400002,69.449997,57.077919,1470199
2014-09-17,70.699997,70.699997,69.750000,69.849998,57.406651,2384178
2014-09-18,69.750000,69.750000,68.800003,69.099998,56.790260,2321094
2014-09-19,69.449997,69.449997,68.199997,68.699997,56.461521,3086127
2014-09-22,68.000000,68.949997,68.000000,68.449997,56.256058,2032276
2014-09-23,68.050003,69.500000,68.050003,68.750000,56.502613,2498548
2014-09-24,68.800003,70.000000,68.800003,69.900002,57.447754,2211541
2014-09-25,70.000000,70.300003,69.250000,69.500000,57.119015,2413872
2014-09-26,69.500000,70.000000,69.050003,69.849998,57.406651,1356471
2014-09-29,69.000000,69.500000,68.250000,69.099998,56.790260,3817580
2014-09-30,69.050003,69.800003,68.050003,68.650002,56.420429,4002692
2014-10-03,67.500000,70.400002,67.500000,69.400002,57.036823,4588862
2014-10-06,68.550003,69.650002,68.250000,69.400002,57.036823,2216283
2014-10-07,68.800003,70.800003,68.800003,70.300003,57.776497,2841819
2014-10-08,70.000000,70.400002,69.599998,69.949997,57.488838,1654668
2014-10-09,72.000000,72.000000,70.050003,70.800003,58.187424,1811210
2014-10-10,70.199997,70.199997,69.150002,70.000000,57.529930,2016420
2014-10-13,70.400002,71.300003,69.500000,71.250000,58.557259,2140606
2014-10-14,71.599998,72.300003,71.000000,72.099998,59.255836,4020649
2014-10-15,73.000000,73.000000,71.849998,72.449997,59.543480,3028101
2014-10-16,73.000000,73.000000,71.599998,72.150002,59.296932,4046137
2014-10-17,72.400002,72.599998,71.400002,72.000000,59.173649,2311596
2014-10-20,72.300003,72.800003,71.400002,72.250000,59.379116,1158599
2014-10-21,72.900002,72.900002,71.750000,72.349998,59.461304,1610370
2014-10-22,73.000000,73.000000,72.500000,73.000000,59.995499,2344267
2014-10-23,72.599998,73.000000,72.050003,72.699997,59.748943,1328851
2014-10-24,72.349998,72.650002,71.250000,72.599998,59.666763,1196168
2014-10-27,74.800003,74.800003,72.400002,73.300003,60.242054,2887077
2014-10-28,73.300003,74.900002,73.300003,74.400002,61.146099,3491472
2014-10-29,74.400002,74.599998,73.750000,73.900002,60.735176,2948863
2014-10-30,74.550003,74.599998,73.800003,74.400002,61.146099,1980180
2014-10-31,74.500000,74.949997,73.900002,74.849998,61.515942,2089171
2014-11-03,75.000000,75.000000,73.500000,74.150002,60.940643,1493398
