Date,Open,High,Low,Close,Adj Close,Volume
2014-08-11,55.799999,56.750000,55.650002,56.299999,47.381378,941798
2014-08-12,56.000000,56.450001,55.849998,56.250000,47.339291,786580
2014-08-13,56.099998,56.700001,55.950001,56.099998,47.213055,835496
2014-08-14,56.500000,57.200001,56.349998,57.150002,48.096729,1264547
2014-08-15,57.299999,57.299999,56.500000,57.250000,48.180882,1244250
2014-08-18,57.099998,57.200001,56.400002,56.950001,47.928406,1129890
2014-08-19,57.200001,57.200001,56.500000,57.000000,47.970486,1164886
2014-08-20,57.099998,57.549999,57.049999,57.549999,48.433357,1445539
2014-08-21,57.700001,58.750000,57.150002,58.700001,49.401188,2930192
2014-08-22,58.549999,58.799999,57.599998,57.849998,48.685829,1759399
2014-08-25,57.650002,58.000000,57.400002,57.750000,48.601677,1128181
2014-08-26,57.349998,57.349998,56.400002,56.400002,47.900997,872042
2014-08-27,56.250000,57.200001,56.250000,56.900002,48.325653,1114484
2014-08-28,56.799999,56.900002,55.599998,56.349998,47.858524,1484241
2014-08-29,56.000000,56.200001,55.799999,55.950001,47.518803,2126874
2014-09-01,55.700001,57.000000,55.700001,56.650002,48.113323,534237
2014-09-02,56.500000,57.099998,56.500000,56.900002,48.325653,628834
2014-09-03,56.450001,57.400002,56.450001,57.200001,48.580441,951003
2014-09-04,57.000000,57.299999,56.950001,57.000000,48.410580,675506
2014-09-05,57.500000,57.500000,56.049999,56.099998,47.646202,2142051
2014-09-08,56.000000,56.349998,55.900002,56.000000,47.561272,881242
2014-09-10,55.799999,56.599998,55.700001,56.549999,48.028389,976918
2014-09-11,56.150002,56.549999,55.900002,56.150002,47.688671,1038349
2014-09-12,55.799999,56.349998,55.599998,55.799999,47.391411,927022
2014-09-15,55.299999,55.700001,54.500000,54.750000,46.499634,1476534
2014-09-16,54.599998,54.750000,54.250000,54.299999,46.117443,1016800
2014-09-17,54.500000,54.950001,54.299999,54.849998,46.584564,852111
2014-09-18,54.849998,55.799999,54.849998,55.500000,47.136616,1399205
2014-09-19,55.450001,55.849998,55.150002,55.250000,46.924294,1677526
2014-09-22,55.000000,55.200001,54.549999,54.799999,46.542103,1169636
2014-09-23,54.849998,55.250000,54.299999,54.650002,46.414711,667519
2014-09-24,54.450001,54.900002,54.349998,54.700001,46.457169,554327
2014-09-25,55.200001,55.250000,54.599998,54.650002,46.414711,629927
2014-09-26,54.250000,55.000000,54.250000,54.900002,46.627041,822011
2014-09-29,53.900002,54.650002,53.500000,54.250000,46.074978,1181366
2014-09-30,54.250000,54.549999,53.450001,54.500000,46.287304,2142836
2014-10-03,53.700001,55.549999,53.700001,55.200001,46.881828,2988667
2014-10-06,55.900002,56.000000,55.200001,55.500000,47.136616,883941
2014-10-07,56.000000,56.000000,55.400002,55.500000,47.136616,1203776
2014-10-08,55.400002,55.700001,54.849998,55.049999,46.754429,1467400
2014-10-09,55.450001,56.000000,55.150002,55.700001,47.306480,1230595
2014-10-10,55.200001,55.750000,55.150002,55.500000,47.136616,979918
2014-10-13,55.200001,56.000000,54.900002,55.849998,47.433876,2550540
2014-10-14,55.299999,56.299999,55.150002,55.849998,47.433876,775478
2014-10-15,56.000000,56.200001,55.799999,56.000000,47.561272,2085094
2014-10-16,55.650002,56.500000,55.650002,56.150002,47.688671,1251184
2014-10-17,57.000000,57.000000,56.099998,56.250000,47.773598,1263502
2014-10-20,56.700001,56.849998,56.000000,56.299999,47.816071,1528978
2014-10-21,55.299999,56.700001,55.200001,56.000000,47.561272,813132
2014-10-22,56.000000,56.500000,56.000000,56.250000,47.773598,699834
2014-10-23,56.450001,56.799999,56.200001,56.700001,48.155785,865106
2014-10-24,56.700001,56.700001,56.200001,56.549999,48.028389,392442
2014-10-27,56.650002,56.650002,55.750000,56.000000,47.561272,409004
2014-10-28,56.000000,56.049999,55.799999,55.900002,47.476341,564320
2014-10-29,56.000000,56.099998,55.799999,55.900002,47.476341,896795
2014-10-30,56.349998,56.349998,55.900002,56.250000,47.773598,1021866
2014-10-31,56.000000,56.650002,56.000000,56.599998,48.070858,757209
2014-11-03,56.650002,57.200001,56.049999,56.150002,47.688671,885017
2014-11-04,56.200001,56.799999,55.299999,55.549999,47.179077,1341153
2014-11-05,55.750000,56.250000,55.549999,56.000000,47.561272,734219
2014-11-06,56.250000,56.549999,55.950001,56.400002,47.900997,748247
2014-11-07,55.650002,56.599998,55.450001,55.849998,47.433876,881119
2014-11-10,56.250000,56.700001,55.750000,56.599998,48.070858,956711
2014-11-11,56.849998,57.750000,56.599998,56.849998,48.283188,1648375
2014-11-12,57.200001,57.450001,56.750000,57.299999,48.665375,1114033
2014-11-13,57.049999,58.299999,57.049999,58.099998,49.344818,1695744
2014-11-14,58.150002,58.700001,58.150002,58.549999,49.727009,962889
2014-11-17,59.000000,59.000000,58.000000,58.450001,49.642075,973373
2014-11-18,58.799999,59.450001,57.799999,57.849998,49.132488,1670267
2014-11-19,59.000000,59.000000,57.599998,57.799999,49.090027,1887545
2014-11-20,57.849998,58.000000,56.900002,57.099998,48.495510,1429106
2014-11-21,56.950001,57.599998,56.849998,56.900002,48.325653,927861
2014-11-24,57.450001,57.450001,56.849998,56.900002,48.325653,928210
2014-11-25,56.950001,56.950001,56.150002,56.500000,47.985928,1982999
2014-11-26,56.750000,57.849998,56.349998,57.799999,49.090027,2719668
2014-11-27,57.700001,57.900002,57.049999,57.549999,48.877701,466287
2014-11-28,57.750000,57.849998,57.049999,57.400002,48.750309,471230
2014-12-01,57.299999,57.450001,56.799999,57.099998,48.495510,937314
2014-12-02,57.250000,57.849998,57.049999,57.599998,48.920162,1153984
2014-12-03,58.750000,58.750000,57.099998,57.299999,48.665375,1229797
2014-12-04,57.900002,58.299999,57.349998,57.500000,48.835236,1504924
2014-12-05,57.400002,57.849998,56.650002,56.950001,48.368118,1649664
2014-12-08,56.900002,57.099998,56.700001,57.049999,48.453049,1011662
2014-12-09,56.650002,57.000000,56.099998,56.500000,47.985928,1611870
2014-12-10,57.299999,57.450001,56.650002,57.000000,48.410580,1680120
2014-12-11,56.549999,57.150002,56.549999,56.900002,48.325653,821981
2014-12-12,58.000000,58.000000,57.000000,57.799999,49.090027,1380775
2014-12-15,57.349998,57.849998,57.099998,57.450001,48.792770,678533
2014-12-16,57.599998,57.799999,56.799999,56.900002,48.325653,877928
2014-12-17,57.000000,57.000000,56.000000,56.250000,47.773598,1398650
2014-12-18,56.349998,57.549999,56.349998,57.299999,48.665375,1864686
2014-12-19,57.700001,57.799999,57.000000,57.750000,49.047562,1357072
2014-12-22,57.900002,58.000000,57.200001,57.349998,48.707832,986491
2014-12-23,57.200001,57.750000,57.000000,57.299999,48.665375,720225
2014-12-24,57.250000,57.650002,56.849998,57.500000,48.835236,549427
2014-12-29,57.299999,57.950001,57.299999,57.500000,48.835236,723869
2014-12-30,57.450001,57.549999,57.099998,57.299999,48.665375,713228
2014-12-31,56.400002,57.599998,56.400002,57.400002,48.750309,558200
2015-01-02,57.500000,57.500000,56.549999,56.849998,48.283188,894535
2015-01-05,57.150002,57.150002,56.500000,56.900002,48.325653,898933
2015-01-06,57.299999,57.299999,56.650002,57.250000,48.622906,1192443
2015-01-07,57.250000,57.900002,56.799999,57.150002,48.537983,2036478
2015-01-08,57.900002,58.849998,57.450001,58.799999,49.939339,1746636
2015-01-09,58.599998,59.250000,58.299999,59.150002,50.236599,1660540
2015-01-12,60.000000,60.099998,59.099998,59.549999,50.576313,1715006
2015-01-13,58.599998,59.950001,58.599998,59.900002,50.873573,1884424
2015-01-14,59.299999,60.500000,59.299999,59.799999,50.788639,1923280
2015-01-15,60.000000,60.750000,59.700001,60.000000,50.958508,3343987
2015-01-16,59.700001,60.549999,59.700001,60.299999,51.213303,1905326
2015-01-19,60.200001,61.700001,60.150002,60.750000,51.595490,2404507
2015-01-20,61.000000,61.200001,60.549999,60.700001,51.553024,1182621
2015-01-21,59.700001,60.349998,59.150002,60.099998,51.043438,89491252
2015-01-22,59.950001,61.000000,59.950001,61.000000,51.807808,3307757
2015-01-23,60.900002,63.099998,60.900002,63.099998,53.591362,4191244
2015-01-26,62.599998,63.450001,62.099998,63.349998,53.803680,5394111
2015-01-27,63.200001,63.849998,63.099998,63.700001,54.100952,2302300
2015-01-28,63.700001,63.700001,62.950001,63.250000,53.718754,1187665
2015-01-29,63.250000,63.450001,62.849998,63.299999,53.761223,1994019
2015-01-30,63.400002,64.400002,63.400002,63.849998,54.228348,1763709
2015-02-02,63.299999,64.000000,63.150002,63.500000,53.931091,1357795
2015-02-03,63.849998,63.849998,63.000000,63.549999,53.973549,1470376
