Date,Open,High,Low,Close,Adj Close,Volume
2014-08-11,24.500000,24.650000,24.400000,24.600000,20.104456,6242974
2014-08-12,24.700001,24.700001,24.450001,24.600000,20.104456,5292444
2014-08-13,24.600000,24.799999,24.450001,24.750000,20.227043,5460192
2014-08-14,24.950001,25.100000,24.750000,24.900000,20.349632,11209585
2014-08-15,24.950001,25.049999,24.900000,24.950001,20.390497,9583830
2014-08-18,25.100000,25.100000,24.799999,24.950001,20.390497,6951074
2014-08-19,24.900000,25.299999,24.799999,25.250000,20.635672,12939645
2014-08-20,25.400000,26.200001,25.350000,26.000000,21.248611,50142950
2014-08-21,26.000000,26.049999,25.799999,26.049999,21.289473,17372829
2014-08-22,25.850000,26.100000,25.850000,25.950001,21.207748,12244702
2014-08-25,26.049999,26.600000,25.900000,26.549999,21.698099,20713336
2014-08-26,26.450001,26.650000,26.049999,26.100000,21.330339,19680467
2014-08-27,26.400000,26.500000,26.000000,26.100000,21.330339,16380425
2014-08-28,26.100000,26.400000,25.950001,26.000000,21.248611,15979600
2014-08-29,26.100000,26.150000,25.600000,26.049999,21.289473,19027024
2014-09-01,26.100000,26.299999,25.950001,26.150000,21.371202,7935471
2014-09-02,26.000000,26.100000,25.799999,26.049999,21.289473,8320768
2014-09-03,26.100000,26.450001,26.000000,26.350000,21.534651,11367479
2014-09-04,26.400000,26.450001,26.200001,26.400000,21.575514,7295896
2014-09-05,26.400000,26.450001,26.250000,26.350000,21.534651,9378180
2014-09-08,26.400000,26.450001,26.299999,26.450001,21.616375,5882604
2014-09-10,26.400000,26.500000,26.299999,26.450001,21.616375,14387521
2014-09-11,26.000000,26.000000,25.600000,25.799999,21.528757,8596128
2014-09-12,25.600000,25.799999,25.600000,25.650000,21.403591,4847300
2014-09-15,25.549999,25.600000,25.100000,25.500000,21.278425,6705152
2014-09-16,25.750000,26.250000,25.500000,25.700001,21.445314,10173547
2014-09-17,25.900000,25.950001,25.799999,25.799999,21.528757,6614205
2014-09-18,25.799999,25.799999,25.400000,25.600000,21.361872,9699214
2014-09-19,25.650000,25.750000,25.500000,25.700001,21.445314,5234675
2014-09-22,25.400000,25.549999,25.250000,25.400000,21.194979,7162254
2014-09-23,25.500000,25.650000,25.400000,25.500000,21.278425,5410474
2014-09-24,25.250000,25.799999,25.250000,25.750000,21.487038,7724717
2014-09-25,25.950001,26.100000,25.299999,25.450001,21.236702,10535907
2014-09-26,25.250000,25.750000,25.200001,25.700001,21.445314,10898392
2014-09-29,25.549999,25.549999,24.700001,24.750000,20.652588,19301617
2014-09-30,24.400000,24.799999,23.850000,24.750000,20.652588,29455855
2014-10-03,24.400000,24.950001,23.900000,24.700001,20.610867,16987249
2014-10-06,24.400000,24.900000,24.250000,24.850000,20.736032,9124803
2014-10-07,24.850000,24.900000,24.549999,24.700001,20.610867,7769944
2014-10-08,24.549999,24.700001,24.400000,24.450001,20.402258,8536040
2014-10-09,24.549999,24.900000,24.549999,24.799999,20.694309,7239575
2014-10-10,24.750000,24.750000,24.350000,24.549999,20.485701,7716422
2014-10-13,24.549999,25.350000,24.450001,25.049999,20.902924,9411346
2014-10-14,25.000000,25.400000,24.850000,25.000000,20.861200,10272670
2014-10-15,25.049999,25.100000,24.650000,24.950001,20.819481,5324165
2014-10-16,24.600000,25.049999,24.600000,24.799999,20.694309,7412637
2014-10-17,24.650000,25.150000,24.650000,25.100000,20.944643,7919711
2014-10-20,25.150000,25.299999,24.950001,25.049999,20.902924,5203017
2014-10-21,24.950001,25.100000,24.700001,25.000000,20.861200,5389291
2014-10-22,25.200001,25.250000,24.950001,25.200001,21.028093,8353763
2014-10-23,25.200001,25.299999,25.100000,25.250000,21.069813,6426795
2014-10-24,25.200001,25.200001,24.950001,25.150000,20.986368,5278326
2014-10-27,25.350000,25.350000,24.750000,25.049999,20.902924,6774170
2014-10-28,25.200001,25.500000,24.950001,25.450001,21.236702,9871292
2014-10-29,25.549999,25.600000,25.400000,25.600000,21.361872,9552071
2014-10-30,25.650000,25.700001,25.350000,25.450001,21.236702,8096476
2014-10-31,25.700001,25.950001,25.600000,25.799999,21.528757,10765168
2014-11-03,25.850000,25.850000,25.549999,25.650000,21.403591,6689970
2014-11-04,25.750000,25.900000,25.600000,25.799999,21.528757,8941336
2014-11-05,25.799999,25.850000,25.450001,25.700001,21.445314,7759748
2014-11-06,25.700001,25.900000,25.600000,25.799999,21.528757,6633894
2014-11-07,25.799999,25.799999,25.350000,25.400000,21.194979,6871916
2014-11-10,26.200001,26.500000,25.600000,25.750000,21.487038,8784697
2014-11-11,25.900000,26.500000,25.799999,26.350000,21.987707,28418953
2014-11-12,26.500000,27.650000,26.150000,27.350000,22.822155,43604834
2014-11-13,27.500000,27.950001,27.250000,27.450001,22.905600,28819874
2014-11-14,27.450001,27.600000,27.299999,27.450001,22.905600,14578032
2014-11-17,27.750000,27.950001,26.950001,27.500000,22.947321,30177793
2014-11-18,27.600000,27.950001,27.000000,27.100000,22.613541,21394525
2014-11-19,27.200001,27.299999,26.799999,26.850000,22.404930,16927815
2014-11-20,26.900000,26.950001,26.350000,26.600000,22.196318,13196558
2014-11-21,26.450001,26.900000,26.400000,26.799999,22.363203,7342860
2014-11-24,27.400000,27.750000,27.250000,27.350000,22.822155,17047298
2014-11-25,27.650000,27.650000,27.299999,27.500000,22.947321,16451398
2014-11-26,27.650000,27.799999,27.250000,27.750000,23.155935,16922375
2014-11-27,27.750000,27.799999,27.400000,27.650000,23.072489,10804118
2014-11-28,27.700001,27.799999,27.299999,27.400000,22.863871,12334082
2014-12-01,27.000000,27.200001,26.650000,26.750000,22.321487,16569228
2014-12-02,26.750000,27.700001,26.750000,27.299999,22.780430,17476647
2014-12-03,27.299999,27.650000,27.200001,27.549999,22.989044,14386987
2014-12-04,27.600000,27.600000,27.200001,27.400000,22.863871,10669506
2014-12-05,27.500000,27.500000,27.200001,27.400000,22.863871,9682195
2014-12-08,27.299999,27.400000,26.700001,26.799999,22.363203,18823674
2014-12-09,26.549999,27.000000,26.299999,26.350000,21.987707,11821409
2014-12-10,26.299999,26.700001,26.200001,26.549999,22.154593,9513044
2014-12-11,26.000000,26.350000,25.750000,26.200001,21.862539,11523996
2014-12-12,26.200001,26.250000,25.900000,26.000000,21.695648,10397229
2014-12-15,25.549999,26.100000,25.500000,25.700001,21.445314,6390542
2014-12-16,25.600000,25.700001,25.299999,25.500000,21.278425,15331965
2014-12-17,25.500000,25.650000,25.150000,25.450001,21.236702,10649840
2014-12-18,25.549999,25.799999,25.000000,25.250000,21.069813,20695213
