Date,Open,High,Low,Close,Adj Close,Volume,HH,LL,Volume_chg,Intra_ret,Return_1D,Return_3D,SMA_5D,SMA_13D,SMA_21D,SD_5D,SD_13D,SD_21D,EMA_5D,EMA_13D,EMA _21D,AutoCorr_1,AutoCorr_5,AutoCorr_13,GARCH,CCI,CCI_5D_mean,CCI_5D_std,CCI_13D_mean,CCI_13D_std,CCI_21D_mean,CCI_21D_std,MACD,MACD_signal,MACD_hist,RSI,RSI_5D_mean,RSI_5D_std,RSI_13D_mean,RSI_13D_std,RSI_21D_mean,RSI_21D_std,Will_R,ADX,TRIX,OBV,OBV_chg,PX_slope,PX_slope_chg,s_High,s_Low,s_Close,s_HH,s_LL
2014-08-11,6.78,7.05,6.75,6.97,6.1722019999999995,190255833,,,,-0.02763812282012828,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0,,0.0,,1.0398230088495575,0.995575221238938,1.028023598820059,,
2014-08-12,7.0,7.09,6.96,6.98,6.181057,84527700,,,-0.5557155926988058,0.002861232281032195,0.0014347202295552641,,,,,,,,0.0014347202295552641,0.0014347202295552641,0.0014347202295552641,,,,0.0,,,,,,,,0.0007977207977214462,0.00015954415954428925,0.000638176638177157,,,,,,,,,,0.021765237260218156,84527700,inf,0.0,0.0,1.012857142857143,0.9942857142857143,0.9971428571428572,,
2014-08-13,7.02,7.02,6.78,6.9,6.110214,70089090,,,-0.17081512924165687,0.017241806434505954,-0.011461318051575908,,,,,,,,-0.006302902739123439,-0.0055093003833615204,-0.005320347441513445,,,,1.5164282372815623,,,,,,,,-0.0049681414923572476,-0.000865992970836018,-0.00410214852152123,,,,,,,,,,-0.046356182508954444,14438610,-0.8291848707583431,0.0,0.0,1.0,0.9658119658119659,0.982905982905983,,
2014-08-14,6.91,6.91,6.78,6.8,6.021661,36687500,,,-0.4765590479202969,0.01604702559751746,-0.01449275362318847,-0.02469261259037152,,,,,,,-0.010182305789470032,-0.008975357145184515,-0.008673402269255675,,,,2.557084201114628,,,,,,,,-0.017406145947634677,-0.00417402356619575,-0.013232122381438928,,,,,,,,,,-0.10223295616051628,-22248890,-2.5409301864930214,0.0,0.0,1.0,0.9811866859623734,0.984081041968162,,
2014-08-15,6.81,6.85,6.75,6.8,6.021661,24940041,,,-0.32020331175468486,0.001469507979359978,0.0,-0.02612630459222015,,,,,,,-0.005952732615382482,-0.00618934130735801,-0.006185943010393512,,,,2.736369853760612,,,,,,,,-0.026952660595529032,-0.008729750972062408,-0.018222909623466624,,,,,,,,,,-0.12551877809346376,-22248890,0.0,0.0,0.0,1.0058737151248165,0.9911894273127754,0.9985315712187959,,
2014-08-18,6.83,6.9,6.73,6.79,6.012805,46956871,,,0.882790449301988,0.005873732012093916,-0.0014705882352941124,-0.016070470032609033,-0.005197987936100645,,,0.00725478080367463,,,-0.004232098990798795,-0.004934804032856247,-0.005055126000643788,,,,2.8449427245664527,,,,,,,,-0.034922691609172496,-0.013968339099484426,-0.020954352509688072,,,,,,,,,,-0.13469799858326725,-69205761,2.110526457724408,0.0,0.0,1.0102489019033676,0.9853587115666179,0.9941434846266471,,
2014-08-19,6.81,6.85,6.74,6.78,6.00395,28269500,,,-0.3979688297373988,0.004415018209116693,-0.0014727540500736325,-0.002945510229756803,-0.005779482792026424,,,0.006684333298747308,,,-0.0032237970049398264,-0.004115192605523589,-0.004307363237866412,,,,2.9080527812456065,,,,,,,,-0.04156675930807552,-0.019488023141202647,-0.02207873616687287,,,,,,,,,,-0.13753822186585837,-97475261,0.40848477917900516,0.0,0.0,1.0058737151248165,0.9897209985315714,0.9955947136563877,,
2014-08-20,6.78,6.84,6.77,6.78,6.00395,18297000,,,-0.35276534781301405,0.0,0.0,-0.002945510229756803,-0.003487219181711243,,,0.0061961289069418606,,,-0.002082394374244764,-0.003224570713518437,-0.0035030395121701152,,,,2.9403353058109865,,,,,,,,-0.04629853019117025,-0.02485012455119617,-0.02144840563997408,,,,,,,,,,-0.13645255849694482,-97475261,0.0,0.0,0.0,1.008849557522124,0.9985250737463126,1.0,,
2014-08-21,6.81,6.81,6.67,6.72,5.950817,23024500,,,0.25837569000382565,0.013303965626362886,-0.008849557522124019,-0.01036278703554666,-0.0023585799614983527,,,0.0037024250638354483,,,-0.004429703780178456,-0.004358526338862079,-0.004414105708371803,,,,3.1177435080758427,,,,,,,,-0.054264464299676796,-0.0307329925008923,-0.023531471798784495,,,,,,,,,,-0.13801141913326403,-120499761,0.2362086519573412,0.0,0.0,1.0,0.9794419970631425,0.986784140969163,,
2014-08-22,6.71,6.76,6.61,6.65,5.888829,23629500,,,0.02627635779278603,0.008982096315827586,-0.01041666666666663,-0.019360247284541422,-0.004441913294831679,,,0.00480885325305335,,,-0.0064786560256663754,-0.005512049792536784,-0.005361640181667186,,,,3.282006808204313,,,,,,,,-0.06547122789694537,-0.03768063958010292,-0.027790588316842453,,,,,,,,,,-0.1443069747458556,-144129261,0.19609582462159403,0.0,0.0,1.007451564828614,0.985096870342772,0.9910581222056632,,
