Date,Open,High,Low,Close,Adj Close,Volume,HH,LL,Volume_chg,Intra_ret,Return_1D,Return_3D,SMA_5D,SMA_13D,SMA_21D,SD_5D,SD_13D,SD_21D,EMA_5D,EMA_13D,EMA _21D,AutoCorr_1,AutoCorr_5,AutoCorr_13,GARCH,CCI,CCI_5D_mean,CCI_5D_std,CCI_13D_mean,CCI_13D_std,CCI_21D_mean,CCI_21D_std,MACD,MACD_signal,MACD_hist,RSI,RSI_5D_mean,RSI_5D_std,RSI_13D_mean,RSI_13D_std,RSI_21D_mean,RSI_21D_std,Will_R,ADX,TRIX,OBV,OBV_chg,PX_slope,PX_slope_chg,s_High,s_Low,s_Close,s_HH,s_LL
2014-08-11,80.878502,81.3619,80.491699,80.975098,68.656593,631283.0,,,,-0.0011936220321159233,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,0.0,,1.0059768416581207,0.9952174806600647,1.0011943346824104,,
2014-08-12,81.410202,81.410202,80.540001,81.216904,68.86161,609918.0,,,-0.03384377529570737,0.0023771940088274245,0.0029861773060158026,,,,,,,,0.0029861773060158026,0.0029861773060158026,0.0029861773060158026,,,,0.0,,,,,,,,0.019289367521366785,0.003857873504273357,0.015431494017093428,,,,,,,,,,0.04530141572385297,609918.0,inf,0.0,0.0,1.0,0.9893109097063781,0.9976256292792395,,
2014-08-13,81.216904,81.70030200000001,80.588402,81.6036,69.189484,1102546.0,,,0.8076954607012745,-0.004749975802327266,0.004761274820325623,,,,,,,,0.0040512358146016945,0.003941999044490321,0.003915990289701899,,,,0.7828477262358654,,,,,,,,0.06502984216037078,0.01609226723549284,0.048937574924877936,,,,,,,,,,0.059147177747545306,1712464.0,1.8076954607012747,0.0,0.0,1.005951938281223,0.9922614385793381,1.0047612748203256,,
2014-08-14,81.990303,82.377098,81.555298,82.086998,69.599335,1216008.0,,,0.10290908497241835,-0.0011786518988902766,0.005923733756844074,0.013637960766040928,,,,,,,0.004938208524084927,0.004706605350831532,0.004649938807901909,,,,1.2583963777975604,,,,,,,,0.13868697936003116,0.04061120966040051,0.09807576969963065,,,,,,,,,,0.07372246197069011,2928472.0,0.7100925917274756,0.0,0.0,1.0047175700765492,0.9946944335600272,1.0011793467820211,,
2014-08-15,82.280403,82.908897,82.086998,82.522102,69.968246,1345792.0,,,0.1067295609897303,-0.0029331978089907813,0.005300522745392833,0.01594275764969142,,,,,,,0.0050887082775512875,0.0048909616099578005,0.004836520842118763,,,,1.5266840188852822,,,,,,,,0.22952423523599919,0.07839381477552024,0.15113042046047895,,,,,,,,,,0.08665218437006533,4274264.0,0.4595543341373931,0.0,0.0,1.00763844095416,0.9976494402926052,1.0029375038428043,,
2014-08-18,83.05390200000001,83.05390200000001,81.79699699999999,82.377098,69.845314,763348.0,,,-0.4327890194027012,0.00818235730972879,-0.0017571534956780654,0.009434082746640218,0.003442911026580053,,,0.0031061456234645706,,,0.002460676032851868,0.003123480227095248,0.0032552529516717043,,,,1.6482190233767247,,,,,,,,0.28651009399655436,0.12001707061972706,0.1664930233768273,,,,,,,,,,0.09027522270124992,3510916.0,-0.17859168268501902,0.0,0.0,1.0,0.9848663943567634,0.9918510270595112,,
2014-08-19,82.618797,82.618797,80.298302,81.555298,69.14852900000001,1831644.0,,,1.3994875207637931,0.012955927988378522,-0.009976073689801579,-0.006498342837616342,0.000850460827416577,,,0.006797961412952086,,,-0.0020838806327192405,2.2270210878368185e-05,0.0004934254526976586,,,,1.8558680531787353,,,,,,,,0.26233536688305037,0.14848072987239175,0.11385463701065862,,,,,,,,,,0.08063382316156452,1679272.0,-0.5216997501506729,0.0,0.0,1.0,0.9719132318036536,0.9871276387623992,,
2014-08-20,81.74859599999999,81.942001,80.685097,81.216904,68.86161,1165299.0,,,-0.3637961306891514,0.006525232476317794,-0.004149258335123696,-0.01594275764969138,-0.0009316458036732866,,,0.006683418340980328,,,-0.002815138692482644,-0.0008805440683869775,-0.0003735134412926137,,,,1.8607958626053618,,,,,,,,0.21341108362452132,0.16146680062281768,0.051944283001703645,,,,,,,,,,0.06563885316439509,513973.0,-0.6939310606024516,0.0,0.0,1.0023658510294173,0.9869906144932448,0.9934960106226168,,
2014-08-21,81.506897,81.6036,80.78179899999999,81.3619,68.98455,1284236.0,,,0.10206565010353574,0.0017805379664856042,0.001785293367006613,-0.01240035692396139,-0.001759333881640779,,,0.005823068663698225,,,-0.0012193980241078618,-0.00034313101143696346,-5.644876460370833e-06,,,,1.8438133312217457,,,,,,,,0.18421468980517375,0.1660163784592889,0.018198311345884843,,,,,,,,,,0.051878021953635105,1798209.0,2.498644870450393,0.0,0.0,1.0011864394739503,0.99110384486849,0.9982210462508468,,
2014-08-22,81.506897,81.70030200000001,81.216904,81.410202,69.025513,947429.0,,,-0.2622625436446261,0.0011870455826643051,0.0005936685352725402,-0.0017806963846968595,-0.002700704723664837,,,0.0046609190112369735,,,-0.0005989019782002506,-0.0001647560993271184,8.895976343761701e-05,,,,1.8298645263620208,,,,,,,,0.16309386057572794,0.1654318748825767,-0.002338014306848768,,,,,,,,,,0.04041459264727123,2745638.0,0.5268736837597854,0.0,0.0,1.0023728666790004,0.9964421047705939,0.9988136586772528,,
2014-08-25,81.506897,81.6036,79.9599,80.491699,68.246727,1443803.0,,,0.5239168317625911,0.012533581338062432,-0.011282406595674588,-0.008969341746570618,-0.004605755343664142,,,0.005947812473793677,,,-0.004222916133921876,-0.0021855622440064425,-0.0015934379715327686,,,,2.00145287767403,,,,,,,,0.07141668826687919,0.1466288375594372,-0.07521214929255801,,,,,,,,,,0.02619397034298163,1301835.0,-0.5258533717846271,0.0,0.0,1.0011864394739503,0.9810200479107922,0.9875446368667428,,
